NO,lon,lat,prob
1267,-56.60221723,-2.146733978,0.847315073
1268,-56.57155474,-2.326876137,0.827590108
1269,-56.6237768,-2.968393025,0.857143402
1270,-55.85974682,-1.820397424,0.851822197
1271,-55.62320757,-1.932096513,0.844264448
1272,-54.88730769,-1.958378652,0.896068394
1273,-55.06525967,-2.043248058,0.901238501
1274,-55.690008,-2.066244929,0.887169182
1275,-54.69219931,-2.121181899,0.87565887
1276,-54.75425436,-2.212986869,0.847670496
1277,-54.6244863,-2.23105584,0.823708355
1278,-55.30453664,-2.28526275,0.848960221
1279,-54.81133588,-2.288548018,0.845118761
1280,-55.45600475,-2.340593569,0.880408585
1281,-54.75730051,-2.689319442,0.944450021
1282,-54.66281442,-2.376702691,0.881498814
1283,-55.76714334,-2.629189174,0.843759596
1284,-55.69959003,-2.807894027,0.834106088
1285,-55.20937339,-2.809810433,0.904822767
1286,-54.71187441,-3.058943205,0.847528219
1287,-54.87757553,-3.32550909,0.905744791
1288,-53.24812356,-1.894674332,0.931898355
1289,-53.46889352,-1.962759008,0.838528633
1290,-53.5863881,-2.180041653,0.932835579
1291,-53.83952643,-2.186595222,0.893074036
1292,-54.16167427,-2.179312879,0.887735128
1293,-54.01506921,-2.185062097,0.839864969
1294,-54.40026681,-2.202309751,0.833888829
1295,-53.92965226,-2.388748671,0.859461665
1296,-53.7534798,-2.403532374,0.860712051
1297,-53.68544739,-2.41503081,0.835071385
1298,-54.13737076,-2.492383922,0.836248696
1299,-54.28719886,-2.545346414,0.871548474
1300,-54.4635082,-2.643083117,0.853757679
1301,-53.50338883,-2.656497958,0.844984293
1302,-54.21820824,-2.710157325,0.824253142
1303,-54.42671321,-2.856570738,0.835773051
1304,-54.202877,-2.871135423,0.886807203
1305,-54.52483319,-2.940126037,0.823292673
1306,-60.96874816,-3.240043567,0.849354565
1307,-61.19392586,-3.288528637,0.885454655
1308,-60.95501392,-3.36045774,0.880251288
1309,-61.06548049,-3.626453345,0.915905774
1310,-61.66919454,-3.707454975,0.909593821
1311,-61.49906714,-3.658716445,0.963691294
1312,-60.33134146,-3.743907034,0.923781335
1313,-61.78341233,-3.783344651,0.925833941
1314,-61.78226249,-3.955821185,0.892161071
1315,-61.48675269,-3.983417431,0.885745823
1316,-61.60403673,-4.156222492,0.897165895
1317,-60.56917753,-4.148419982,0.88100636
1318,-60.46952442,-4.139796155,0.887430966
1319,-60.83364155,-4.163838339,0.902745485
1320,-60.70715875,-4.193455522,0.866864502
1321,-60.51858441,-4.531509529,0.911729038
1322,-60.85663842,-4.535342341,0.855252981
1323,-61.41239614,-4.653392947,0.868936718
1324,-59.35034335,-3.291786527,0.89097327
1325,-59.00462372,-3.412328461,0.903672934
1326,-59.27368711,-3.35406972,0.823101997
1327,-59.09649327,-3.449005522,0.876422703
1328,-59.56704464,-3.366747483,0.899573863
1329,-59.86483149,-3.710476657,0.896158218
1330,-59.42220857,-3.481510715,0.838515222
1331,-60.08241042,-3.55720875,0.825041711
1332,-59.11909703,-3.654306651,0.870862007
1333,-59.21108452,-3.668360294,0.873710215
1334,-59.07494179,-3.8638337,0.924900889
1335,-59.18792795,-3.801310956,0.86332643
1336,-59.79928227,-3.952821593,0.876215279
1337,-59.17020119,-3.963486809,0.90381217
1338,-59.174034,-4.097635225,0.872514009
1339,-59.91606638,-4.165092714,0.872387171
1340,-60.33154319,-4.166625838,0.872762024
1341,-59.42918976,-4.212072036,0.86381495
1342,-59.00539028,-4.237532858,0.859525084
1343,-60.00000496,-4.249031294,0.86666584
1344,-59.8229687,-4.361438415,0.899293303
1345,-60.17124952,-4.357445116,0.928057551
1346,-59.3350121,-4.358266432,0.812937021
1347,-60.02275187,-4.438755482,0.879668176
1348,-60.31046272,-4.476125398,0.912807107
1349,-57.6372071,-3.360907805,0.924591899
1350,-58.8827403,-3.258249423,0.83689779
1351,-57.96414305,-3.55401474,0.848664463
1352,-57.64474206,-3.522713443,0.824521363
1353,-58.69493252,-3.518880631,0.863580704
1354,-58.1717537,-3.57883676,0.866549134
1355,-58.84872409,-3.675546817,0.826043725
1356,-58.94214888,-3.754598562,0.842882514
1357,-58.86357624,-3.825505581,0.847453833
1358,-58.92202662,-4.036310235,0.841466546
1359,-58.91570248,-4.337569248,0.856532931
1360,-58.22349666,-4.354433621,0.862216413
1361,-58.18325213,-4.466351727,0.88828516
1362,-57.09664996,-3.193091621,0.820212126
1363,-56.9225308,-3.444962116,0.924514294
1364,-56.38374695,-3.399584361,0.866979659
1365,-57.49909521,-3.668360294,0.859407961
1366,-57.1852365,-3.728281719,0.928578377
1367,-57.0104117,-3.662611076,0.852620244
1368,-57.36801305,-3.710904506,0.888166845
1369,-56.77557826,-3.714354037,0.931097746
1370,-56.01717683,-4.381723241,0.927125871
1371,-56.1606773,-4.411159236,0.823097646
1372,-56.2934021,-4.451896551,0.861225426
1373,-54.75863472,-3.423060334,0.873604596
1374,-54.59382381,-3.453722829,0.837614775
1375,-55.39174555,-3.771846215,0.929269314
1376,-54.57274334,-3.748849344,0.866680801
1377,-54.77161401,-3.978034072,0.901694179
1378,-55.49179688,-3.840836829,0.859381914
1379,-55.5922713,-3.950455249,0.872262359
1380,-55.26963067,-4.16443566,0.875784576
1381,-55.81664411,-4.132437157,0.878776193
1382,-55.10388262,-4.114145799,0.870149255
1383,-55.5140471,-4.195720365,0.904055893
1384,-55.76211278,-4.309398081,0.878145337
1385,-55.95412359,-4.238055514,0.890507758
1386,-55.38338305,-4.342935185,0.895027518
1387,-55.61718458,-4.446421106,0.82828778
1388,-54.9993353,-4.48014985,0.934329271
1389,-54.87361907,-4.488582036,0.883483827
1390,-55.96980327,-4.625605061,0.865869522
1391,-53.95757704,-3.199799042,0.862818182
1392,-53.71738749,-3.207145265,0.906419694
1393,-52.70417952,-3.225563854,0.982285261
1394,-54.12622076,-3.304243166,0.866008818
1395,-53.75500015,-3.620782323,0.943005681
1396,-53.41808287,-3.552754401,0.891952991
1397,-54.03040046,-3.453722829,0.857805431
1398,-54.3331926,-3.66069467,0.845647037
1399,-54.0744778,-3.758431373,0.834740937
1400,-54.21054262,-3.86702771,0.928613603
1401,-53.95326512,-3.848023351,0.871839881
1402,-53.55513179,-3.861534013,0.917818248
1403,-54.36733947,-3.887875884,0.912400961
1404,-54.56009506,-3.935124001,0.869812191
1405,-53.87325517,-3.982650868,0.873303831
1406,-54.19521137,-4.032477423,0.838001668
1407,-53.36221359,-4.065695126,0.845238626
1408,-53.50338883,-4.030561017,0.88441211
1409,-53.69886223,-4.111050066,0.863254905
1410,-53.5199601,-4.323094747,0.901733756
1411,-53.6609174,-4.392761739,0.843319952
1412,-53.80065721,-4.425227911,0.886565447
1413,-53.99925886,-4.5091834,0.930559933
1414,-54.33291883,-4.580843294,0.843586922
1415,-54.16071606,-4.595900769,0.85142225
1416,-54.09555826,-4.599733581,0.875703692
1417,-61.2175124,-4.682876115,0.920742333
1418,-61.3352608,-4.696032979,0.893551409
1419,-61.46375582,-4.797506674,0.839026868
1420,-61.15943056,-5.186153798,0.907081664
1421,-61.26729683,-5.174655363,0.896646321
1422,-60.7163575,-5.256294256,0.883601964
1423,-60.57607659,-5.303437842,0.899269283
1424,-61.71007786,-5.372683976,0.992848992
1425,-61.60978595,-5.456367036,0.899492264
1426,-60.76695062,-5.482813438,0.867480159
1427,-61.27770018,-5.718914649,0.863160491
1428,-61.10040525,-5.581699984,0.884975433
1429,-60.8195879,-5.603930293,0.869753659
1430,-61.0137837,-5.580933422,0.846428394
1431,-61.44619457,-5.775709953,0.855994642
1432,-61.55037737,-5.826233382,0.844655812
1433,-61.69393359,-5.853063065,0.890976012
1434,-60.78381499,-5.84156463,0.84536761
1435,-61.39514849,-5.885641966,0.882254303
1436,-61.48138675,-5.962298204,0.857364774
1437,-61.8186742,-5.979545857,0.841718793
1438,-61.62076173,-6.009859915,0.877111793
1439,-59.92909794,-4.684055442,0.856599867
1440,-60.22422446,-4.950435868,0.888286948
1441,-60.40947703,-5.270901528,0.879578888
1442,-60.40915763,-5.478405704,0.929728568
1443,-60.22795368,-5.921121373,0.896218419
1444,-59.5750855,-5.762120892,0.873370826
1445,-59.95976044,-5.764908392,0.826106608
1446,-60.00393864,-5.95957489,0.922382355
1447,-60.12936236,-6.097404822,0.848427653
1448,-57.92453733,-4.674473412,0.84876883
1449,-58.28558821,-4.691721066,0.893919349
1450,-57.54613427,-5.243645976,0.909198105
1451,-56.17584281,-4.906772889,0.924678266
1452,-56.21701964,-4.651476541,0.830586493
1453,-56.47190163,-4.877612442,0.87295711
1454,-56.464236,-5.10279014,0.870072126
1455,-56.42590789,-5.239813165,0.874531746
1456,-57.16794026,-5.367829081,0.812635124
1457,-57.10409013,-5.511491889,0.886814952
1458,-56.49664069,-5.728670898,0.867841303
1459,-57.31265629,-5.763539531,0.87330389
1460,-57.44390272,-5.758775893,0.825011313
1461,-56.69803753,-5.730413085,0.824804902
1462,-57.03125261,-5.78694706,0.89579457
1463,-56.56110161,-5.919963054,0.891626716
1464,-57.39124782,-6.092944222,0.900868118
1465,-56.89255273,-6.071533342,0.849935532
1466,-56.48305163,-6.137388019,0.890610814
1467,-55.33738931,-5.739995115,0.863596201
1468,-55.31055963,-5.968047422,0.828178763
1469,-55.57266499,-6.197308538,0.973046303
1470,-54.46515084,-5.352059798,0.875895381
1471,-54.51812577,-5.513859214,0.81535548
1472,-53.64297984,-5.653450223,0.95416081
1473,-54.27186761,-5.657589659,0.840755045
1474,-53.85153591,-5.858173481,0.938136697
1475,-53.35965838,-5.834994095,0.862929165
1476,-53.65861771,-5.844439238,0.897650659
1477,-53.41715056,-5.915483144,0.911569893
1478,-53.24440453,-5.904806026,0.862863421
1479,-53.7189845,-5.953674377,0.892166018
1480,-53.23734377,-6.016340851,0.891919374
1481,-53.38150541,-6.078432404,0.9339239
1482,-61.81985353,-6.205092095,0.856974959
1483,-60.74165406,-6.226762223,0.84287864
1484,-61.80772331,-6.47397859,0.972808421
1485,-60.77040015,-6.715445738,0.889985085
1486,-61.40473052,-6.767188698,0.825124145
1487,-60.69021369,-6.82014202,0.951151252
1488,-60.68876126,-7.150086605,0.848070085
1489,-60.66461454,-7.469743116,0.90397495
1490,-60.74165406,-7.543333104,0.92241478
1491,-60.3679549,-6.323540723,0.878620565
1492,-60.09774167,-6.293836431,0.828127861
1493,-59.94453338,-7.0744202,0.980803013
1494,-59.10504339,-6.849594154,0.870973766
1495,-59.29668398,-6.872591025,0.882986844
1496,-59.45612896,-6.936215702,0.860469341
1497,-59.38771326,-7.080521069,0.854139984
1498,-59.58561903,-7.203244757,0.892231584
1499,-60.24831642,-7.331433361,0.906847119
1500,-57.82105141,-6.20951457,0.869674563
1501,-58.49227259,-6.524284246,0.934990466
1502,-57.62941082,-6.669451995,0.812104702
1503,-57.96190725,-6.884408862,0.992185533
1504,-57.86129593,-7.071897243,0.91126591
1505,-58.00684791,-7.525573144,0.938030541
1506,-57.84277068,-7.20987847,0.974401176
1507,-57.93028655,-7.38714602,0.892511249
1508,-57.7520608,-7.466382035,0.934234023
1509,-58.22767791,-7.545423728,0.843438804
1510,-56.36841571,-6.159688016,0.824888527
1511,-57.49142959,-6.190350511,0.814532101
1512,-56.35865946,-6.361084858,0.869324565
1513,-57.47609834,-6.480877651,0.840636551
1514,-56.34925165,-6.53530358,0.840356052
1515,-56.08314499,-6.538041302,0.908762455
1516,-56.19402277,-6.554467639,0.854528844
1517,-56.67777838,-6.77458055,0.82646662
1518,-56.51214615,-6.802642208,0.899995327
1519,-56.90225454,-7.052852959,0.88476336
1520,-57.34099172,-7.15813551,0.842898428
1521,-56.26237458,-7.230320134,0.901978254
1522,-56.58026567,-7.287231583,0.868421614
1523,-55.817449,-6.143398565,0.856100976
1524,-55.95255562,-6.188434105,0.875386775
1525,-55.23390339,-6.228678629,0.843022048
1526,-55.15712586,-6.594075383,0.978948057
1527,-54.7193484,-6.442357892,0.968226731
1528,-55.19821225,-6.988096644,0.948674738
1529,-55.34286476,-6.943771817,0.872526109
1530,-55.56735802,-6.939665233,0.920646131
1531,-55.07292529,-6.954038277,0.873176575
1532,-55.4945346,-7.156219104,0.829999208
1533,-55.04351583,-7.245921644,0.91575402
1534,-55.42554398,-7.202212847,0.818288028
1535,-55.33425606,-7.776435066,0.983365357
1536,-55.20400746,-7.265070961,0.884869218
1537,-55.72833612,-7.529918262,0.835608959
1538,-53.54060745,-6.175624444,0.893021762
1539,-53.45394555,-6.306101429,0.891341448
1540,-54.1722145,-6.818931659,0.834429085
1541,-54.27953323,-7.451345619,0.863081038
1542,-53.37324744,-7.651000274,0.867969096
1543,-60.96549027,-7.732674011,0.878336668
1544,-61.66919454,-7.915115856,0.88657701
1545,-61.9144945,-8.233239242,0.86926949
1546,-57.5910827,-7.569204584,0.938289046
1547,-58.5914466,-7.934279915,0.856714845
1548,-58.31676175,-8.03904344,0.884793878
1549,-58.41130444,-8.490037638,0.829455912
1550,-57.63265396,-8.640549212,0.927035391
1551,-58.3672271,-8.650057534,0.957612932
1552,-56.42207507,-7.698561985,0.870798349
1553,-56.68170642,-7.816795899,0.879122496
1554,-56.06562357,-7.834626807,0.961924314
1555,-54.96484,-7.629571371,0.907690823
1556,-55.7219481,-7.627654965,0.845115781
1557,-55.82474608,-7.673353876,0.863680542
1558,-55.63905415,-7.785476631,0.879445553
1559,-54.90996823,-7.89681617,0.977630794
1560,-55.13233388,-7.924697886,0.882498682
1561,-55.58652208,-8.145084569,0.843812466
1562,-55.11125341,-8.366110054,0.855747938
1563,-54.97863812,-8.309128917,0.857059598
1564,-54.68581129,-8.386551717,0.91799891
1565,-54.60148943,-8.579076806,0.874222755
1566,-54.96943937,-8.934643816,0.843146741
1567,-53.85792393,-8.932531858,0.994797349
1568,-53.30647812,-7.609449109,0.876463652
1569,-54.48267226,-7.627654965,0.817265391
1570,-53.27150371,-7.846125242,0.840238869
1571,-53.58196147,-8.592245955,0.841901243
1572,-61.83400545,8.52348491,0.954901278
1573,-60.68505575,8.47962427,0.956239283
1574,-60.69336063,7.596710998,0.885115325
1575,-60.82811221,6.768338877,0.984346747
1576,-59.44060888,6.058735854,0.994710684
1577,-61.77651327,6.436518842,0.823478043
1578,-61.53249091,6.350280575,0.851765811
1579,-61.67877657,6.356029793,0.874550343
1580,-57.625578,6.127977486,0.820847332
1581,-57.24038041,6.183553258,0.933449686
1582,-56.09007148,5.792582209,0.961622059
1583,-56.99603865,5.852973234,0.827046752
1584,-54.36839493,5.829755629,0.956239283
1585,-54.78738081,5.790690041,0.878149271
1586,-54.67967879,5.727065363,0.84850359
1587,-55.14510992,5.638655169,0.883308828
1588,-54.40462228,5.545041643,0.871310294
1589,-54.25653636,5.602882259,0.851170599
1590,-60.06981689,4.249352121,0.904392838
1591,-59.92937171,4.106442992,0.902598798
1592,-58.25224275,5.459151813,0.840447545
1593,-58.74475907,5.261762001,0.819263279
1594,-58.25415915,4.813323012,0.861319244
1595,-57.85061882,4.694505843,0.88412118
1596,-58.69493252,4.660010536,0.871963322
1597,-58.49318724,4.368368396,0.897947907
1598,-58.47646224,4.200073111,0.926259935
1599,-58.00138053,4.010769597,0.939101398
1600,-57.26360725,5.245050942,0.912811399
1601,-55.11148992,4.862266141,0.952067554
1602,-54.99531085,5.436154942,0.861929476
1603,-55.57502365,5.288591685,0.889459372
1604,-55.64273666,5.179995348,0.882900476
1605,-54.52141104,5.057117224,0.882588923
1606,-55.59802052,5.062455784,0.820313931
1607,-55.69959003,5.022211259,0.873823881
1608,-54.86659225,4.498713036,0.87319994
1609,-54.59765662,4.548858992,0.873345196
1610,-54.9544914,4.286598839,0.912699878
1611,-55.44394148,4.295893408,0.868556917
1612,-53.30481969,5.507946457,0.955285251
1613,-54.32935979,5.246430754,0.861414373
1614,-54.06872858,5.208102635,0.835978091
1615,-54.42179819,4.352709207,0.884127259
1616,-54.32782666,4.641613039,0.911408365
1617,-53.47803117,2.494059183,0.994179606
1618,-54.50950195,4.246066853,0.856083691
1619,-54.48267226,4.111918438,0.846968293
1620,-60.60367283,3.314693567,0.85399729
1621,-61.71135547,3.330024814,0.827895641
1622,-61.83191482,3.29796857,0.903475463
1623,-61.04981214,3.134168127,0.887754381
1624,-61.14409931,3.048138923,0.865301728
1625,-60.81447749,3.019567052,0.88085252
1626,-60.96242403,2.932945504,0.850817859
1627,-60.59600721,2.927579567,0.853997886
1628,-60.49328785,2.870853951,0.851162732
1629,-61.11075384,2.773117248,0.892988324
1630,-60.70332594,2.801096775,0.83850801
1631,-61.24566882,2.783849122,0.860921681
1632,-60.51935097,2.766601468,0.827383637
1633,-61.01761652,2.690492775,0.879397988
1634,-60.14756822,3.446925577,0.876711667
1635,-59.74895578,3.249535765,0.876640856
1636,-58.7217622,3.674977883,0.867075622
1637,-57.75825226,3.630458299,0.90766114
1638,-57.65153162,3.425078549,0.880414426
1639,-58.21583103,3.364520121,0.859892488
1640,-57.5929991,3.090474072,0.841317296
1641,-56.06639013,3.32849169,0.969045162
1642,-54.70880816,4.08700516,0.852100313
1643,-54.82455908,4.019547671,0.876667976
1644,-54.59574021,4.010348923,0.902249038
1645,-54.7805365,3.82965922,0.875385106
1646,-54.55849697,2.800690616,0.995466113
1647,-54.29793073,3.96090565,0.896354139
1648,-54.19042036,3.834997779,0.864847541
1649,-61.22331075,2.569850458,0.855055034
1650,-60.71099157,2.51555229,0.825316668
1651,-61.63278282,2.504053854,0.863960028
1652,-60.90550677,2.397693325,0.901513755
1653,-61.2693045,2.338604142,0.874315083
1654,-61.27345671,2.17347383,0.88460505
1655,-60.88730091,2.092026578,0.857236326
1656,-60.64391736,1.687664924,0.861029029
1657,-61.26381831,1.5432581,0.885970533
1658,-60.32460883,1.378947057,0.908637404
1659,-60.81639389,1.474943865,0.825197697
1660,-61.37981724,1.056847969,0.902976394
1661,-60.49156309,1.311091157,0.828269362
1662,-56.80918907,2.366072627,0.879272878
1663,-61.08405192,1.030337687,0.855825841
1664,-61.19584227,0.969012697,0.904174864
1665,-61.69314961,0.554110811,0.853978276
1666,-61.82122941,0.552513806,0.846774399
1667,-60.50018691,0.451583093,0.834411442
1668,-61.66152891,-0.058180887,0.872940004
1669,-60.23189008,0.604895568,0.849949479
1670,-58.11081199,-0.102641504,0.893725514
1671,-53.53596773,-0.1271715,0.850216806
1672,-52.11038928,-8.919246692,0.881637871
1673,-51.95774755,-9.33340597,0.94077158
1674,-51.85569893,-9.42683076,0.87622118
1675,-52.15753287,-9.438329196,0.870552301
1676,-52.63471795,-9.689378374,0.863891184
1677,-52.11920475,-9.687461968,0.862766445
1678,-52.01380242,-9.800529918,0.897037566
1679,-52.30727151,-10.20017825,0.935021996
1680,-51.88357014,-10.11423724,0.901927233
1681,-52.04411648,-10.11856619,0.90944916
1682,-52.7250628,-10.13234192,0.893074751
1683,-52.99787687,-10.20968259,0.928332269
1684,-52.59314668,-10.15875041,0.861654639
1685,-52.56860194,-10.27196578,0.912912726
1686,-52.68701986,-10.56078412,0.936607301
1687,-51.56306375,-9.025535356,0.873849392
1688,-51.48158912,-9.023564196,0.885924101
1689,-50.76622216,-9.035883948,0.841072559
1690,-50.97894322,-9.073253864,0.895136774
1691,-50.39635581,-9.106790968,0.852314651
1692,-51.59602593,-9.31376281,0.845961452
1693,-50.90420338,-9.495821374,0.872305155
1694,-50.81796512,-9.538940507,0.88838166
1695,-47.72559894,-7.398455998,0.994659007
1696,-51.63435405,-10.0209166,0.862430155
1697,-51.73209075,-10.15698142,0.925747991
1698,-51.27790254,-10.23172125,0.89609015
1699,-51.72825794,-10.33137436,0.866919577
1700,-53.07822904,-10.52000346,0.88005048
1701,-52.46511602,-10.46456458,0.837588847
1702,-52.29507185,-10.48955156,0.897736728
1703,-52.37025393,-10.51918215,0.904159069
1704,-52.00077086,-10.65371384,0.877085686
1705,-52.22230739,-10.67441103,0.893845439
1706,-52.82635854,-10.71657196,0.91632247
1707,-52.93597696,-10.74455148,0.912294269
1708,-52.41912228,-10.7951446,0.829852819
1709,-52.49673672,-10.86758475,0.930626452
1710,-52.21502505,-10.91012896,0.841444373
1711,-51.85052464,-10.94347442,0.851386309
1712,-52.11441374,-10.95324809,0.846446335
1713,-52.21694145,-11.04619378,0.849416912
1714,-53.16236838,-11.33876509,0.879287004
1715,-52.95411894,-11.40264528,0.910096824
1716,-52.59447342,-11.45055543,0.890796959
1717,-53.01991554,-11.5061312,0.884187698
1718,-52.77485513,-11.61297084,0.890199959
1719,-52.50248594,-11.68627336,0.847054362
1720,-51.90210333,-11.8735336,0.899230242
1721,-52.18857865,-12.20830234,0.83791244
1722,-52.83019135,-12.22669984,0.829727411
1723,-52.07819366,-12.4290723,0.872749925
1724,-52.27826644,-12.41642403,0.86004436
1725,-52.57722577,-12.47966542,0.862479985
1726,-52.06362898,-12.55248885,0.900951505
1727,-52.92792806,-12.72400718,0.822680652
1728,-52.74203668,-0.264823346,0.842841983
1729,-52.53762005,-0.604665999,0.89696157
1730,-52.39708361,-0.954729484,0.872764111
1731,-53.06016007,-1.213444286,0.849190891
1732,-51.82818482,-1.370315801,0.881307542
1733,-52.8761851,-1.357174731,0.844027758
1734,-51.91798213,-1.422332533,0.867493033
1735,-52.66154763,-1.514320018,0.894208908
1736,-52.50248594,-1.512403612,0.828959048
1737,-52.41624767,-1.506654395,0.829078555
1738,-52.16040748,-1.577082313,0.929567337
1739,-52.21502505,-1.627387969,0.846899748
1740,-53.06016007,-1.652301246,0.84727627
1741,-51.10830062,-0.22745343,0.956756532
1742,-50.95155679,-0.399146608,0.956715286
1743,-50.40297612,-0.308726464,0.861638367
1744,-50.66273624,-0.477544405,0.810622931
1745,-50.46998145,-0.637051774,0.91601783
1746,-50.30053551,-0.552284237,0.802788675
1747,-51.36167686,-0.604848514,0.83500874
1748,-50.75242403,-0.689115621,0.831213653
1749,-51.63722866,-0.730509989,0.87364763
1750,-50.66848545,-0.788002167,0.847964466
1751,-50.73482258,-0.906966751,0.902523756
1752,-50.64932139,-0.901070118,0.815577447
1753,-51.48104157,-0.920234177,0.878897011
1754,-50.69114163,-1.169452123,0.919550002
1755,-50.28328786,-0.948980266,0.843039393
1756,-50.93869869,-1.104209147,0.833348811
1757,-51.57111265,-1.218235301,0.886011958
1758,-51.22615958,-1.291058726,0.878951013
1759,-50.36569332,-1.280518494,0.826504946
1760,-51.67574842,-1.324979111,0.855443239
1761,-50.48451048,-1.381321446,0.849597931
1762,-50.40402143,-1.364840355,0.824566603
1763,-50.76622216,-1.391670038,0.854367495
1764,-51.58452749,-1.426165345,0.829069138
1765,-51.2951502,-1.454911434,0.839206278
1766,-51.01918774,-1.46640987,0.880588353
1767,-50.81796512,-1.46640987,0.82913065
1768,-49.21034876,-1.279860058,0.988667667
1769,-50.71831201,-1.57947782,0.85787648
1770,-49.47918647,-0.377327647,0.949900329
1771,-49.37299504,-0.33381396,0.840804219
1772,-48.9398873,-0.3146499,0.850257397
1773,-49.29058958,-0.377891296,0.834504843
1774,-49.21782798,-0.482180871,0.907151699
1775,-50.23441951,-0.457422143,0.844144642
1776,-49.35191457,-0.431550662,0.914050996
1777,-49.43355347,-0.575281108,0.864146352
1778,-48.99431323,-0.529287365,0.870339692
1779,-49.07403571,-0.556117049,0.838421047
1780,-48.9092248,-0.615525633,0.86629498
1781,-49.11619664,-0.660369532,0.873829424
1782,-50.0970132,-0.678767029,0.866317093
1783,-49.20926211,-0.82106017,0.942409217
1784,-49.0694099,-0.759256078,0.959014595
1785,-48.95521854,-0.770754514,0.825089216
1786,-50.10075019,-0.822497474,0.870074213
1787,-49.37843937,-0.986219518,0.913202345
1788,-49.05487165,-0.924066989,0.836380601
1789,-48.844067,-0.901070118,0.878504455
1790,-49.9728301,-0.96622792,0.836415946
1791,-48.91497402,-0.96622792,0.842281222
1792,-49.35766379,-1.075463058,0.861999631
1793,-50.28903708,-1.098459929,0.866152585
1794,-49.37682785,-1.180865385,0.863947213
1795,-50.11656054,-1.20194585,0.873515606
1796,-49.49851963,-1.268061855,0.924192309
1797,-49.27717474,-1.2824349,0.821586609
1798,-50.05331915,-1.305431771,0.881428719
1799,-49.35191457,-1.328428642,0.815859139
1800,-49.21393335,-1.322679424,0.881472707
1801,-49.38832629,-1.399335662,0.832670391
1802,-49.66524694,-1.44053839,0.860628664
1803,-49.57613407,-1.449162216,0.906569004
1804,-48.88239512,-1.564146573,0.894673109
1805,-49.97091369,-1.571812196,0.892859519
1806,-49.31457848,-4.495540449,0.974617839
1807,-47.72590478,-0.596531381,0.955061734
1808,-47.88257876,-0.582672959,0.955097198
1809,-47.55868127,-0.617093601,0.954950809
1810,-45.38733309,-1.95979169,0.981096983
1811,-48.64311815,-0.624560118,0.842010677
1812,-48.10016231,-1.312511645,0.955016732
1813,-47.72488593,-0.83399591,0.848133445
1814,-47.36843443,-0.902986524,0.880431235
1815,-48.069839,-0.927899801,0.840099096
1816,-47.39231579,-1.036545276,0.863786042
1817,-47.86861638,-0.960478702,0.829820156
1818,-47.65324183,-1.497809444,0.920201659
1819,-47.51134355,-1.657307368,0.916891992
1820,-47.38280747,-1.638886404,0.852973878
1821,-47.30519303,-0.947542962,0.845302522
1822,-47.24003523,-0.9920994,0.86086911
1823,-46.91424622,-1.006472444,0.846837819
1824,-46.86825248,-1.098459929,0.863277376
1825,-47.10464679,-1.17387614,0.855662763
1826,-46.98628054,-1.175905275,0.875602484
1827,-46.87400169,-1.27285287,0.84298712
1828,-47.07586312,-1.32778984,0.850391686
1829,-46.94299231,-1.2824349,0.827788532
1830,-47.21090586,-1.433064406,0.946555078
1831,-46.91232981,-1.433830969,0.810447574
1832,-46.85511141,-1.491049375,0.892133415
1833,-46.99281886,-1.484615726,0.877429903
1834,-46.76394524,-1.578930276,0.854898691
1835,-47.23735226,-1.584843757,0.882779419
1836,-47.14832152,-1.670917761,0.893157423
1837,-46.82992436,-1.643677419,0.896138072
1838,-44.96548907,-1.331900942,0.954901278
1839,-52.13608737,-1.882817503,0.930972636
1840,-53.12340146,-1.857356681,0.854866982
1841,-52.3219605,-2.053979931,0.844621539
1842,-51.79533215,-2.047080869,0.861815631
1843,-52.02913367,-2.104573048,0.835430801
1844,-52.10004069,-2.144817572,0.827955484
1845,-52.09429147,-2.248303493,0.896405339
1846,-52.19464146,-2.36590113,0.897922099
1847,-51.88731963,-2.355238945,0.890232205
1848,-52.95284133,-2.39586675,0.834326506
1849,-51.92784145,-2.854707326,0.959652007
1850,-53.22113817,-2.639250305,0.83803302
1851,-52.97047227,-2.778381376,0.830314398
1852,-52.62814741,-2.792836552,0.874537766
1853,-52.1690313,-2.78298075,0.877873659
1854,-52.34725706,-2.857720582,0.880338013
1855,-53.21538895,-2.961206503,0.846240938
1856,-53.10155443,-3.009499932,0.935770273
1857,-52.2322727,-3.010649776,0.828872502
1858,-52.3300094,-3.09918773,0.891316533
1859,-53.20963973,-3.12505921,0.851091146
1860,-51.22339144,-1.782403916,0.917861283
1861,-51.49407313,-1.764219353,0.838909626
1862,-50.93601572,-1.858506525,0.888837576
1863,-50.81632248,-2.039894347,0.911591589
1864,-50.68573311,-1.943594949,0.873292983
1865,-50.96812116,-1.998381613,0.888818562
1866,-50.62249171,-2.01833478,0.819990933
1867,-51.00768931,-2.179312879,0.848306179
1868,-50.65698702,-2.221125372,0.910477102
1869,-50.53337884,-2.26986306,0.860106111
1870,-50.46726283,-2.363287849,0.855287433
1871,-50.99619087,-2.409281592,0.816954195
1872,-50.4454158,-2.465623927,0.888775229
1873,-50.82563074,-2.514683919,0.842585206
1874,-50.52116175,-2.71183418,0.903417408
1875,-51.59985874,-2.811726839,0.810373425
1876,-51.66501654,-2.825141681,0.827088356
1877,-51.4906236,-2.886466671,0.893129587
1878,-50.28041325,-2.959769198,0.865521789
